,Date,Adj_Close,Close,High,Low,Open,Volume
1018,2014-01-21 00:00:00+00:00,46.95857239,46.95857239,47.49571228,45.75,47.4614296,25220300
1019,2014-01-22 00:00:00+00:00,47.67571259,47.67571259,47.77714157,46.76428604,47.07143021,48342000
1020,2014-01-23 00:00:00+00:00,55.53142929,55.53142929,56.51856995,53.9271431,55.34285736,91280000
1021,2014-01-24 00:00:00+00:00,55.15428543,55.15428543,55.81428528,54.76856995,54.81142807,35466900
1022,2014-01-27 00:00:00+00:00,54.4614296,54.4614296,55.92856979,52.93714142,55.34143066,32526900
1023,2014-01-28 00:00:00+00:00,58.11000061,58.11000061,58.20142746,54.39428711,54.47428513,43590400
1024,2014-01-29 00:00:00+00:00,57.20285797,57.20285797,58.19142914,56.86428452,57.58856964,28968100
1025,2014-01-30 00:00:00+00:00,57.81000137,57.81000137,58.45571518,57.3585701,58.15714264,18379200
1026,2014-01-31 00:00:00+00:00,58.47571564,58.47571564,58.91428757,57.47142792,57.47285843,23625000
1027,2014-02-03 00:00:00+00:00,57.76856995,57.76856995,58.87857056,57.24571228,58.84285736,20145300
1028,2014-02-04 00:00:00+00:00,57.98714447,57.98714447,58.36142731,56.7157135,57.92142868,18066300
1029,2014-02-05 00:00:00+00:00,57.77428436,57.77428436,58.25,56.8571434,57.59285736,16762900
1030,2014-02-06 00:00:00+00:00,58.27285767,58.27285767,58.70142746,57.20285797,58.06000137,12852000
1031,2014-02-07 00:00:00+00:00,61.42571259,61.42571259,61.5,58.65142822,59.06285858,32921000
1032,2014-02-10 00:00:00+00:00,61.49142838,61.49142838,61.76714325,60.61142731,61.34714127,13812400
1033,2014-02-11 00:00:00+00:00,61.99856949,61.99856949,62.25143051,60.78714371,61.42285538,13667500
1034,2014-02-12 00:00:00+00:00,61.27571487,61.27571487,62.12857056,60.79142761,62.11142731,15673000
1035,2014-02-13 00:00:00+00:00,62.36428452,62.36428452,62.7842865,60.7142868,60.81285858,18700500
1036,2014-02-14 00:00:00+00:00,62.2157135,62.2157135,62.52857208,61.66999817,62.43714142,11985400
1037,2014-02-18 00:00:00+00:00,62.40714264,62.40714264,63.0342865,61.1428566,62.42285538,15507800
1038,2014-02-19 00:00:00+00:00,61.17571259,61.17571259,62.32143021,61.13857269,61.66714478,16031400
1039,2014-02-20 00:00:00+00:00,62.13571548,62.13571548,62.5385704,61.30857086,61.47857285,11965100
1040,2014-02-21 00:00:00+00:00,61.74714279,61.74714279,62.67142868,61.37857056,62.67142868,13483400
1041,2014-02-24 00:00:00+00:00,63.8571434,63.8571434,64.24143219,61.2142868,62.20999908,26043500
1042,2014-02-25 00:00:00+00:00,64.71857452,64.71857452,65.3985672,63.57143021,64.2857132,18700500
1043,2014-02-26 00:00:00+00:00,64.112854,64.112854,65.14286041,63.7142868,65.12857056,15010100
1044,2014-02-27 00:00:00+00:00,64.60428619,64.60428619,64.87571716,63.97714233,63.97714233,10304700
1045,2014-02-28 00:00:00+00:00,63.66143036,63.66143036,64.88571167,63,64.73285675,15751400
1046,2014-03-03 00:00:00+00:00,63.65571213,63.65571213,63.67856979,62.58571243,63.02714157,13528200
1047,2014-03-04 00:00:00+00:00,64.99714661,64.99714661,65,63.65571213,64.41714478,12387900
1048,2014-03-05 00:00:00+00:00,64.7857132,64.7857132,65.26285553,64.55857086,64.85571289,10868900
1049,2014-03-06 00:00:00+00:00,64.35857391,64.35857391,65.42857361,64.14142609,64.99143219,11809000
1050,2014-03-07 00:00:00+00:00,64.05285645,64.05285645,64.93428802,63.64428711,64.86714172,11573800
1051,2014-03-10 00:00:00+00:00,62.84999847,62.84999847,64.11142731,61.72857285,64.0671463,15439200
1052,2014-03-11 00:00:00+00:00,62.49714279,62.49714279,63.81142807,62.23571396,63.23428726,10448200
1053,2014-03-12 00:00:00+00:00,62.36857224,62.36857224,62.7857132,61.38285828,61.95428467,12134500
1054,2014-03-13 00:00:00+00:00,61.43714142,61.43714142,62.89714432,61.18285751,62.81571579,11390400
1055,2014-03-14 00:00:00+00:00,60.6414299,60.6414299,62.1414299,60.42856979,61.10428619,14989100
1056,2014-03-17 00:00:00+00:00,60.38857269,60.38857269,61.54285812,60.33000183,61.16999817,10695300
1057,2014-03-18 00:00:00+00:00,60.0357132,60.0357132,60.89428711,59.5,60.33856964,14688100
1058,2014-03-19 00:00:00+00:00,60.01285553,60.01285553,60.77857208,59.58000183,59.98143005,10531500
1059,2014-03-20 00:00:00+00:00,60.61000061,60.61000061,61.74285889,59.92856979,59.95285797,14494900
1060,2014-03-21 00:00:00+00:00,57.99856949,57.99856949,61.19142914,57.96285629,60.87142944,26770800
1061,2014-03-24 00:00:00+00:00,54.12857056,54.12857056,58.06428528,52.65714264,57.9271431,42483700
1062,2014-03-25 00:00:00+00:00,52.97714233,52.97714233,54.99000168,52.25,54.1428566,30356900
1063,2014-03-26 00:00:00+00:00,53.18285751,53.18285751,53.92142868,52.36714172,53.28714371,27152300
1064,2014-03-27 00:00:00+00:00,52.02571487,52.02571487,53.97571564,51.64714432,53.00143051,28672000
1065,2014-03-28 00:00:00+00:00,51.26714325,51.26714325,52.7142868,50.82143021,51.45999908,24699500
1066,2014-03-31 00:00:00+00:00,50.29000092,50.29000092,52.40856934,49.98285675,51.64428711,22125600
1067,2014-04-01 00:00:00+00:00,52.09857178,52.09857178,52.17856979,50.24856949,50.25,21338800
1068,2014-04-02 00:00:00+00:00,51.84000015,51.84000015,53.00714111,51.18571472,52.23714447,24194100
1069,2014-04-03 00:00:00+00:00,50.66999817,50.66999817,52.15714264,50.01428604,51.61857224,21983500
1070,2014-04-04 00:00:00+00:00,48.18714142,48.18714142,50.8571434,47.98285675,50.77857208,34958000
1071,2014-04-07 00:00:00+00:00,48.2857132,48.2857132,49.74142838,47.30142975,48.64428711,37351300
1072,2014-04-08 00:00:00+00:00,49.84143066,49.84143066,50.11285782,48.34143066,48.57857132,25761400
1073,2014-04-09 00:00:00+00:00,50.43285751,50.43285751,50.55714417,49.02142715,50.14714432,20511400
1074,2014-04-10 00:00:00+00:00,47.81856918,47.81856918,51.06856918,47.7157135,50.63999939,24871000
1075,2014-04-11 00:00:00+00:00,46.67285538,46.67285538,47.83142853,46.22999954,47.25714111,30146200
1076,2014-04-14 00:00:00+00:00,47.36857224,47.36857224,47.8571434,46.50571442,47.55571365,17994200
1077,2014-04-15 00:00:00+00:00,46.61000061,46.61000061,47.36714172,44.58571243,47.01142883,30799300
1078,2014-04-16 00:00:00+00:00,47.34428787,47.34428787,47.70999908,46.19428635,47.29285812,16114700
1079,2014-04-17 00:00:00+00:00,49.3914299,49.3914299,49.9614296,47.5,48.1085701,32116000
1080,2014-04-21 00:00:00+00:00,49.7842865,49.7842865,49.91428757,48.32857132,49.90000153,47892600
1081,2014-04-22 00:00:00+00:00,53.27142715,53.27142715,54.41143036,52.11857224,53.80428696,64702400
1082,2014-04-23 00:00:00+00:00,50.5,50.5,52.5,50.42856979,51.81856918,40285000
1083,2014-04-24 00:00:00+00:00,49.15285873,49.15285873,50.84285736,47.82857132,50.3571434,30639000
1084,2014-04-25 00:00:00+00:00,46.01142883,46.01142883,48.77285767,46,48.20857239,33071500
1085,2014-04-28 00:00:00+00:00,44.88714218,44.88714218,45.84285736,42.7857132,45.43571472,47123300
1086,2014-04-29 00:00:00+00:00,45.69571304,45.69571304,46.37571335,44.57571411,44.60571289,23132900
1087,2014-04-30 00:00:00+00:00,46.00571442,46.00571442,46.05714417,44.32143021,45.41714478,23618700
1088,2014-05-01 00:00:00+00:00,48.07428741,48.07428741,49.38428497,46.15000153,46.29285812,37001300
1089,2014-05-02 00:00:00+00:00,48.66428757,48.66428757,49.12857056,47.72142792,48.2157135,26194700
1090,2014-05-05 00:00:00+00:00,49.19714355,49.19714355,49.35428619,48.01428604,48.29571533,20330800
1091,2014-05-06 00:00:00+00:00,46.59857178,46.59857178,49.67428589,46.52000046,49.10285568,22722700
1092,2014-05-07 00:00:00+00:00,45.79142761,45.79142761,46.83428574,45.02999878,46.59000015,25680900
1093,2014-05-08 00:00:00+00:00,45.95142746,45.95142746,47.38857269,44.90856934,45.30857086,21168700
1094,2014-05-09 00:00:00+00:00,46.93571472,46.93571472,47.13428497,45.33571243,46.01142883,17968300
1095,2014-05-12 00:00:00+00:00,49.34999847,49.34999847,49.36142731,47.21714401,47.26571274,21395500
1096,2014-05-13 00:00:00+00:00,49.59143066,49.59143066,50.61000061,48.6771431,49.20714188,20832000
1097,2014-05-14 00:00:00+00:00,50.26856995,50.26856995,50.62857056,49.43714142,49.57857132,19891900
1098,2014-05-15 00:00:00+00:00,49.16999817,49.16999817,50.25571442,48.48285675,50.12142944,23370200
1099,2014-05-16 00:00:00+00:00,49.98285675,49.98285675,49.99571228,48.54857254,49.35285568,19072200
1100,2014-05-19 00:00:00+00:00,52.07143021,52.07143021,52.45999908,49.50714111,49.57143021,25393200
1101,2014-05-20 00:00:00+00:00,53.09571457,53.09571457,53.24285889,51.77142715,52.14428711,28828100
1102,2014-05-21 00:00:00+00:00,55.79999924,55.79999924,55.81285858,53.33571243,53.58856964,39939900
1103,2014-05-22 00:00:00+00:00,55.97142792,55.97142792,56.7857132,55.3571434,55.84000015,33222700
1104,2014-05-23 00:00:00+00:00,57.47857285,57.47857285,57.49571228,55.66571426,55.94857025,22122100
1105,2014-05-27 00:00:00+00:00,56.97285843,56.97285843,57.45999908,56.16428757,57.42856979,26735100
1106,2014-05-28 00:00:00+00:00,57.31999969,57.31999969,57.88571548,56.2142868,56.74285889,19873700
1107,2014-05-29 00:00:00+00:00,59.31428528,59.31428528,59.4271431,57.07857132,57.62857056,22844500
1108,2014-05-30 00:00:00+00:00,59.68999863,59.68999863,60.24856949,58.80142975,59.31142807,29248800
1109,2014-06-02 00:00:00+00:00,60.29428482,60.29428482,60.41571426,58.92856979,59.92571259,20480600
1110,2014-06-03 00:00:00+00:00,59.65285873,59.65285873,60.79999924,59.57857132,59.99856949,17133200
1111,2014-06-04 00:00:00+00:00,60.45857239,60.45857239,60.6428566,59.04285812,59.53714371,17432800
1112,2014-06-05 00:00:00+00:00,61.19285583,61.19285583,61.34285736,59.79571533,60.5357132,18930800
1113,2014-06-06 00:00:00+00:00,61.44714355,61.44714355,62.12714386,61.19428635,61.43000031,15730400
1114,2014-06-09 00:00:00+00:00,60.44142914,60.44142914,61.52142715,60.01285553,61.3571434,16678900
1115,2014-06-10 00:00:00+00:00,61.18428421,61.18428421,62.29142761,60.71714401,60.7885704,22920100
1116,2014-06-11 00:00:00+00:00,61.42856979,61.42856979,61.79999924,60.7142868,60.74714279,13745900
1117,2014-06-12 00:00:00+00:00,60.34999847,60.34999847,61.4642868,60.07143021,61.29571533,15803200
1118,2014-06-13 00:00:00+00:00,61.10142899,61.10142899,61.12857056,59.60142899,60.42856979,15778700
1119,2014-06-16 00:00:00+00:00,61.4657135,61.4657135,61.60142899,60.48857117,60.93285751,12506200
1120,2014-06-17 00:00:00+00:00,63.37857056,63.37857056,64.01285553,62.5385704,62.57714462,28996100
1121,2014-06-18 00:00:00+00:00,64.09714508,64.09714508,64.40285492,62.8928566,63.38142776,18786600
1122,2014-06-19 00:00:00+00:00,63.05571365,63.05571365,64.21286011,62.58000183,64.20428467,17308200
1123,2014-06-20 00:00:00+00:00,62.88285828,62.88285828,63.26856995,62.13999939,63.02857208,13222300
1124,2014-06-23 00:00:00+00:00,62.7885704,62.7885704,63.12285614,62.22142792,62.76571274,10672900
1125,2014-06-24 00:00:00+00:00,62.33714294,62.33714294,64.27714539,62.2142868,62.57857132,20367200
1126,2014-06-25 00:00:00+00:00,63.45857239,63.45857239,63.53714371,61.90428543,62.1428566,15752100
1127,2014-06-26 00:00:00+00:00,62.80142975,62.80142975,63.16285706,62.3928566,62.97000122,14237300
1128,2014-06-27 00:00:00+00:00,63.15428543,63.15428543,63.31285858,62.48571396,62.61714172,15587600
1129,2014-06-30 00:00:00+00:00,62.94285583,62.94285583,63.83856964,62.81285858,63.26571274,10588900
1130,2014-07-01 00:00:00+00:00,67.58571625,67.58571625,67.66857147,65.04285431,65.17571259,37995300
1131,2014-07-02 00:00:00+00:00,66.67713928,66.67713928,67.98143005,66.57714081,67.63999939,17309600
1132,2014-07-03 00:00:00+00:00,67.47856903,67.47856903,67.51714325,66.98143005,67.16571045,11359600
1133,2014-07-07 00:00:00+00:00,65.80285645,65.80285645,67.46142578,65.7142868,67.44285583,18296600
1134,2014-07-08 00:00:00+00:00,63.57857132,63.57857132,65.85713959,62.75428772,65.66428375,26182800
1135,2014-07-09 00:00:00+00:00,63.2857132,63.2857132,64.19142914,62.81856918,63.74000168,21011200
1136,2014-07-10 00:00:00+00:00,62.65000153,62.65000153,63.45571518,61.17142868,62.05571365,24388700
1137,2014-07-11 00:00:00+00:00,62.85142899,62.85142899,63.44714355,62.45000076,63.06571579,14219100
1138,2014-07-14 00:00:00+00:00,64.65428925,64.65428925,65.068573,62.7142868,63.32857132,17433500
1139,2014-07-15 00:00:00+00:00,64.15571594,64.15571594,64.48143005,63.18143082,64.38428497,13505800
1140,2014-07-16 00:00:00+00:00,63.49142838,63.49142838,65.09999847,63.34285736,64.86714172,13438600
1141,2014-07-17 00:00:00+00:00,62.76571274,62.76571274,64.12142944,62.61285782,63.32571411,13266400
1142,2014-07-18 00:00:00+00:00,63.45285797,63.45285797,63.47142792,62.25,62.97285843,11760700
1143,2014-07-21 00:00:00+00:00,64.56428528,64.56428528,65.35713959,63.94571304,64.52714539,34671000
1144,2014-07-22 00:00:00+00:00,61.58428574,61.58428574,63.52428436,60.72285843,63.28285599,57174600
1145,2014-07-23 00:00:00+00:00,61.12857056,61.12857056,62.20142746,60.93000031,61.48714447,17267600
1146,2014-07-24 00:00:00+00:00,60.76856995,60.76856995,61.45857239,59.86000061,61.35285568,18621400
1147,2014-07-25 00:00:00+00:00,60.26571274,60.26571274,61.16714478,60.05714417,60.7142868,11610200
1148,2014-07-28 00:00:00+00:00,60.66571426,60.66571426,60.84428787,59.7885704,60.31571579,11960900
1149,2014-07-29 00:00:00+00:00,60.61142731,60.61142731,61.19857025,60.45857239,60.45857239,9282000
1150,2014-07-30 00:00:00+00:00,62.05142975,62.05142975,62.18428421,60.61571503,60.67856979,15263500
1151,2014-07-31 00:00:00+00:00,60.38857269,60.38857269,61.85285568,60.18428421,61.4657135,13820100
1152,2014-08-01 00:00:00+00:00,60.77142715,60.77142715,61.10428619,58.93000031,60.25143051,18947600
1153,2014-08-04 00:00:00+00:00,60.38571548,60.38571548,61.42856979,60.11142731,61.02857208,10686900
1154,2014-08-05 00:00:00+00:00,60.40714264,60.40714264,61.1428566,60.04428482,60.18571472,10653300
1155,2014-08-06 00:00:00+00:00,61.47142792,61.47142792,62.12857056,60.07857132,60.1428566,15835400
1156,2014-08-07 00:00:00+00:00,64.23857117,64.23857117,64.27857208,62.07857132,62.18571472,27313300
1157,2014-08-08 00:00:00+00:00,63.69285583,63.69285583,64.42428589,63.15000153,64.31428528,15495200
1158,2014-08-11 00:00:00+00:00,64.50571442,64.50571442,65.37857056,64.1014328,64.17428589,13246800
1159,2014-08-12 00:00:00+00:00,63.77285767,63.77285767,64.7142868,63.34428787,64.47856903,10845100
1160,2014-08-13 00:00:00+00:00,64.50428772,64.50428772,64.88857269,63.83142853,64.08571625,9058000
1161,2014-08-14 00:00:00+00:00,64.41000366,64.41000366,65,64.03142548,64.6014328,6676600
1162,2014-08-15 00:00:00+00:00,65.58428955,65.58428955,66,64.08571625,64.4985733,22036700
1163,2014-08-18 00:00:00+00:00,66.57142639,66.57142639,67.07142639,65.89286041,66.00856781,13496000
1164,2014-08-19 00:00:00+00:00,66.87857056,66.87857056,67.2142868,66.06143188,66.72714233,10897600
1165,2014-08-20 00:00:00+00:00,67.45571136,67.45571136,67.67857361,66.362854,66.7142868,12163900
1166,2014-08-21 00:00:00+00:00,67.43571472,67.43571472,68.02143097,66.80999756,67.32571411,11746700
1167,2014-08-22 00:00:00+00:00,68.45571136,68.45571136,68.50714111,67.15000153,67.27714539,13735400
1168,2014-08-25 00:00:00+00:00,68.70428467,68.70428467,69.3285675,68.21857452,68.79285431,13484800
1169,2014-08-26 00:00:00+00:00,68.48000336,68.48000336,68.83571625,67.79285431,68.35713959,10137400
1170,2014-08-27 00:00:00+00:00,67.81428528,67.81428528,68.60713959,67.66143036,68.48571777,10394300
1171,2014-08-28 00:00:00+00:00,67.887146,67.887146,68.21142578,67.25856781,67.52143097,7584500
1172,2014-08-29 00:00:00+00:00,68.23428345,68.23428345,68.64286041,67.73428345,68.12142944,9838500
1173,2014-09-02 00:00:00+00:00,68.08571625,68.08571625,68.3985672,67.79856873,68.35713959,8806700
1174,2014-09-03 00:00:00+00:00,68.19857025,68.19857025,69.65714264,68.07571411,68.64571381,16219000
1175,2014-09-04 00:00:00+00:00,67.52428436,67.52428436,68.81285858,67.44714355,68.44428253,11958800
1176,2014-09-05 00:00:00+00:00,67.95428467,67.95428467,68.19285583,67.15285492,67.60428619,11953200
1177,2014-09-08 00:00:00+00:00,68.47571564,68.47571564,68.65714264,67.74285889,67.77143097,7668500
1178,2014-09-09 00:00:00+00:00,68.43000031,68.43000031,69.8985672,68.05714417,69.47142792,19737900
1179,2014-09-10 00:00:00+00:00,69.19857025,69.19857025,69.25,68.1485672,68.59999847,9104900
1180,2014-09-11 00:00:00+00:00,68.79428864,68.79428864,69.19428253,68.52428436,68.93856812,7865200
1181,2014-09-12 00:00:00+00:00,68.0785675,68.0785675,69.26999664,68.01714325,69.09285736,13425300
1182,2014-09-15 00:00:00+00:00,65.39286041,65.39286041,68.22000122,65.26428223,68.22000122,20617100
1183,2014-09-16 00:00:00+00:00,65.27285767,65.27285767,65.44857025,63.65714264,64.05714417,26838700
1184,2014-09-17 00:00:00+00:00,64.9328537,64.9328537,65.55285645,64.47000122,65.27285767,12133100
1185,2014-09-18 00:00:00+00:00,65.57286072,65.57286072,65.90856934,64.76000214,65.3528595,10630200
1186,2014-09-19 00:00:00+00:00,65.36000061,65.36000061,65.90428925,64.88143158,65.85713959,11960900
1187,2014-09-22 00:00:00+00:00,63.25428772,63.25428772,65.27857208,62.69714355,65.181427,16169300
1188,2014-09-23 00:00:00+00:00,63.41428757,63.41428757,64.0014267,62.92856979,63.03285599,11471600
1189,2014-09-24 00:00:00+00:00,64.36571503,64.36571503,64.52285767,63.22000122,63.49428558,9551500
1190,2014-09-25 00:00:00+00:00,63.35571289,63.35571289,64.62142944,63.20285797,64.27143097,9839900
1191,2014-09-26 00:00:00+00:00,64.10713959,64.10713959,64.37714386,63.41285706,63.57143021,10404800
1192,2014-09-29 00:00:00+00:00,64.22285461,64.22285461,64.362854,63.14571381,63.43857193,9516500
1193,2014-09-30 00:00:00+00:00,64.45428467,64.45428467,65.31285858,64.25714111,64.61428833,12472600
1194,2014-10-01 00:00:00+00:00,62.68571472,62.68571472,64.2857132,62.47000122,64.09857178,15416100
1195,2014-10-02 00:00:00+00:00,64.2828598,64.2828598,64.35571289,62.55428696,62.70000076,18450600
1196,2014-10-03 00:00:00+00:00,65.6485672,65.6485672,65.80000305,64.64428711,64.74143219,15290100
1197,2014-10-06 00:00:00+00:00,66.21142578,66.21142578,66.74428558,65.85713959,66,13709500
1198,2014-10-07 00:00:00+00:00,65.17857361,65.17857361,66.61142731,65.14286041,65.87142944,13759200
1199,2014-10-08 00:00:00+00:00,66.69428253,66.69428253,66.80000305,64.48285675,65.23571777,14332500
1200,2014-10-09 00:00:00+00:00,65.94571686,65.94571686,66.85571289,65.65142822,66.66143036,14928200
1201,2014-10-10 00:00:00+00:00,64.58285522,64.58285522,66.40571594,64.49143219,65.68571472,19110700
1202,2014-10-13 00:00:00+00:00,62.65428543,62.65428543,64.63857269,61.8571434,64.4642868,20216700
1203,2014-10-14 00:00:00+00:00,64.16000366,64.16000366,64.56999969,62.59000015,63.64428711,16747500
1204,2014-10-15 00:00:00+00:00,64.08428955,64.08428955,64.42571259,61.45428467,63.49571228,59927700
1205,2014-10-16 00:00:00+00:00,51.67142868,51.67142868,52.31000137,47.2857132,47.53285599,92304800
1206,2014-10-17 00:00:00+00:00,51.01285553,51.01285553,51.43857193,48.7857132,51.40142822,79160900
1207,2014-10-20 00:00:00+00:00,51.31714249,51.31714249,52.74142838,50.79285812,50.8571434,33529300
1208,2014-10-21 00:00:00+00:00,52.2842865,52.2842865,52.39857101,50.77714157,51.75143051,19365500
1209,2014-10-22 00:00:00+00:00,53.52142715,53.52142715,54.56856918,51.88571548,52.71285629,32150300
1210,2014-10-23 00:00:00+00:00,54.72000122,54.72000122,55.11000061,54.0357132,54.36000061,19916400
1211,2014-10-24 00:00:00+00:00,55.00285721,55.00285721,55.2857132,54.40142822,54.65428543,14657300
1212,2014-10-27 00:00:00+00:00,54.20000076,54.20000076,54.92856979,53.81428528,54.84285736,14944300
1213,2014-10-28 00:00:00+00:00,55.17428589,55.17428589,55.26714325,54.04999924,54.25,11736900
1214,2014-10-29 00:00:00+00:00,54.01428604,54.01428604,55.24000168,53.96714401,55.17428589,12507600
1215,2014-10-30 00:00:00+00:00,54.14428711,54.14428711,54.61999893,53.51428604,53.93000031,10593800
1216,2014-10-31 00:00:00+00:00,56.11000061,56.11000061,56.25285721,54.8571434,54.91428757,20470100
1217,2014-11-03 00:00:00+00:00,55.48714447,55.48714447,56.50285721,55.01571274,56.17571259,17581200
1218,2014-11-04 00:00:00+00:00,54.68285751,54.68285751,55.32143021,54.11000061,55.27428436,11389700
1219,2014-11-05 00:00:00+00:00,54.34000015,54.34000015,55.40571213,53.77000046,55.08714294,13645800
1220,2014-11-06 00:00:00+00:00,54.75714111,54.75714111,55.04714203,53.90714264,54,9991800
1221,2014-11-07 00:00:00+00:00,54.88000107,54.88000107,55.0357132,54.18571472,54.77714157,9303700
1222,2014-11-10 00:00:00+00:00,55.32428741,55.32428741,55.63571548,54.1428566,54.7142868,9711100
1223,2014-11-11 00:00:00+00:00,54.65000153,54.65000153,56.29999924,54.54428482,55.32428741,14838600
1224,2014-11-12 00:00:00+00:00,54.83714294,54.83714294,55.13714218,53.86285782,54.44714355,10958500
1225,2014-11-13 00:00:00+00:00,54.20142746,54.20142746,55.00714111,53.93285751,54.92285538,10490200
1226,2014-11-14 00:00:00+00:00,55.14857101,55.14857101,55.31714249,54.08142853,54.19714355,10988600
1227,2014-11-17 00:00:00+00:00,54.44857025,54.44857025,55.6428566,54.3928566,55.05428696,9225300
1228,2014-11-18 00:00:00+00:00,54.43285751,54.43285751,54.98571396,54.36142731,54.42856979,7921200
1229,2014-11-19 00:00:00+00:00,51.87142944,51.87142944,55.29285812,51.80857086,54.74428558,24515400
1230,2014-11-20 00:00:00+00:00,52.59143066,52.59143066,53.3228569,51.57143021,51.86999893,15425200
1231,2014-11-21 00:00:00+00:00,51.46857071,51.46857071,53.32143021,51.3571434,53.2114296,17878000
1232,2014-11-24 00:00:00+00:00,50.92428589,50.92428589,51.92285538,50.77142715,51.50857162,17864000
1233,2014-11-25 00:00:00+00:00,49.85571289,49.85571289,50.34714127,49.1428566,50.14571381,28100800
1234,2014-11-26 00:00:00+00:00,50.16571426,50.16571426,50.52714157,49.74571228,50.15428543,10063200
1235,2014-11-28 00:00:00+00:00,49.51285553,49.51285553,50.57143021,49.4271431,50.51285553,6702500
1236,2014-12-01 00:00:00+00:00,48.83000183,48.83000183,49.57143021,48.23428726,49.2857132,11964400
1237,2014-12-02 00:00:00+00:00,50.33000183,50.33000183,50.47714233,48.69142914,48.75714111,14271600
1238,2014-12-03 00:00:00+00:00,50.73143005,50.73143005,50.73143005,49.18143082,50.22142792,13819400
1239,2014-12-04 00:00:00+00:00,50.08571243,50.08571243,51.13571548,49.90856934,50.42856979,11853800
1240,2014-12-05 00:00:00+00:00,50.13142776,50.13142776,50.6428566,49.73285675,50.14714432,9930200
1241,2014-12-08 00:00:00+00:00,48.49714279,48.49714279,49.98285675,48.29000092,49.88142776,13621300
1242,2014-12-09 00:00:00+00:00,49.11142731,49.11142731,49.33714294,47.00285721,47.81999969,17976700
1243,2014-12-10 00:00:00+00:00,47.75999832,47.75999832,49.24714279,47.66571426,49.02142715,12644800
1244,2014-12-11 00:00:00+00:00,47.80428696,47.80428696,48.70000076,47.65571213,48.01285553,11769100
1245,2014-12-12 00:00:00+00:00,47.78285599,47.78285599,48.3228569,46.97999954,47.41714478,13521200
1246,2014-12-15 00:00:00+00:00,46.72000122,46.72000122,48.41857147,46.61857224,48.05571365,12019000
1247,2014-12-16 00:00:00+00:00,45.20571518,45.20571518,47.06999969,45.1428566,46.4271431,16947700
1248,2014-12-17 00:00:00+00:00,47.66428757,47.66428757,47.86714172,45.07714462,45.37571335,20192900
1249,2014-12-18 00:00:00+00:00,47.77428436,47.77428436,48.92856979,47.23285675,48.40000153,15639400
1250,2014-12-19 00:00:00+00:00,48.58856964,48.58856964,48.72000122,47.62142944,47.90000153,15047900
1251,2014-12-22 00:00:00+00:00,48.09714127,48.09714127,49.24000168,47.74856949,48.54285812,7994000
1252,2014-12-23 00:00:00+00:00,48.06142807,48.06142807,48.42856979,47.47285843,48.28714371,8291500
1253,2014-12-24 00:00:00+00:00,48.87142944,48.87142944,49.06999969,47.99856949,48.0728569,5411000
1254,2014-12-26 00:00:00+00:00,48.57857132,48.57857132,49.48428726,48.5342865,48.84428787,8847300
1255,2014-12-29 00:00:00+00:00,48.84714127,48.84714127,49.10428619,47.65285873,47.97000122,8588300
1256,2014-12-30 00:00:00+00:00,49.03285599,49.03285599,49.13999939,48.5385704,48.7142868,7011200
1257,2014-12-31 00:00:00+00:00,48.80142975,48.80142975,49.3914299,48.78714371,49.03285599,8627500
1258,2015-01-02 00:00:00+00:00,49.84857178,49.84857178,50.33142853,48.73143005,49.15142822,13475000
1259,2015-01-05 00:00:00+00:00,47.31142807,47.31142807,49.25857162,47.14714432,49.25857162,18165000
1260,2015-01-06 00:00:00+00:00,46.50143051,46.50143051,47.63999939,45.66143036,47.34714127,16037700
1261,2015-01-07 00:00:00+00:00,46.74285889,46.74285889,47.42142868,46.27142715,47.34714127,9849700
1262,2015-01-08 00:00:00+00:00,47.77999878,47.77999878,47.83571243,46.47857285,47.11999893,9601900
1263,2015-01-09 00:00:00+00:00,47.04142761,47.04142761,48.02000046,46.89857101,47.63142776,9578100
1264,2015-01-12 00:00:00+00:00,45.54714203,45.54714203,47.19857025,45.26428604,47.09000015,12944400
1265,2015-01-13 00:00:00+00:00,46.25571442,46.25571442,47.04857254,45.90000153,46.02142715,18721500
1266,2015-01-14 00:00:00+00:00,46.31999969,46.31999969,47.36999893,45.68000031,47.07143021,19884900
1267,2015-01-15 00:00:00+00:00,46.25143051,46.25143051,46.7857132,45.84428787,46.54714203,11669000
1268,2015-01-16 00:00:00+00:00,48.19142914,48.19142914,48.25,46.38142776,46.8571434,19696600
1269,2015-01-20 00:00:00+00:00,49.82857132,49.82857132,50,47.7142868,48.57143021,40551000
1270,2015-01-21 00:00:00+00:00,58.46857071,58.46857071,59.24000168,57.40999985,59.23428726,66902500
1271,2015-01-22 00:00:00+00:00,61.20571518,61.20571518,61.37428665,57.82857132,58.57143021,33319300
1272,2015-01-23 00:00:00+00:00,62.49428558,62.49428558,62.74285889,60.88142776,60.98857117,26784100
1273,2015-01-26 00:00:00+00:00,63.79428482,63.79428482,63.89857101,61.95714188,62.57143021,21268800
1274,2015-01-27 00:00:00+00:00,64.88143158,64.88143158,65.33999634,63.04999924,63.08714294,24612700
1275,2015-01-28 00:00:00+00:00,63.20857239,63.20857239,64.82142639,63.08142853,64.74143219,24532900
1276,2015-01-29 00:00:00+00:00,63.40000153,63.40000153,63.9271431,62.5,63.20428467,15127700
1277,2015-01-30 00:00:00+00:00,63.11428452,63.11428452,63.98428726,62.65571213,63.13285828,13215300
